2017-03-07 11:13:36, 30.562, 27.375, 29.000, 28.963, 54.450, 70.000, 2, circulate 0.2
2017-03-07 11:18:38, 30.562, 27.375, 29.000, 28.963, 54.475, 70.000, 2, circulate 0.2
2017-03-07 11:23:40, 30.562, 27.375, 29.000, 28.963, 54.425, 70.000, 2, circulate 0.2
2017-03-07 11:28:42, 30.562, 27.375, 29.000, 28.963, 54.600, 62.000, 2, circulate 0.2
2017-03-07 11:33:45, 30.562, 27.375, 29.000, 28.963, 55.125, 62.000, 2, circulate 0.2
2017-03-07 11:38:46, 30.562, 27.375, 29.000, 28.963, 54.050, 62.000, 2, circulate 0.2
2017-03-07 11:43:48, 30.562, 27.375, 29.000, 28.963, 54.825, 70.000, 2, circulate 0.2
2017-03-07 11:48:51, 30.562, 27.375, 29.000, 28.963, 56.675, 70.000, 2, circulate 0.2
2017-03-07 11:53:53, 30.562, 27.375, 29.000, 28.963, 57.250, 70.000, 2, circulate 0.2
2017-03-07 11:58:55, 30.562, 27.375, 29.000, 28.963, 57.800, 70.000, 2, circulate 0.2
2017-03-07 12:03:56, 30.562, 27.375, 29.000, 28.963, 58.225, 70.000, 2, circulate 0.2
