2017-03-08 14:04:25, 30.562, 26.312, 29.000, 28.250, 53.600, 70.000, 2, hvac and low circulation
2017-03-08 14:09:29, 30.562, 25.812, 29.000, 28.041, 53.650, 70.000, 2, hvac and low circulation
2017-03-08 14:14:32, 30.562, 24.750, 29.000, 27.666, 54.100, 70.000, 2, hvac and low circulation
2017-03-08 14:19:35, 30.562, 24.687, 29.000, 27.573, 53.900, 70.000, 2, hvac and low circulation
2017-03-08 14:24:39, 30.562, 24.625, 29.000, 27.583, 53.675, 70.000, 2, hvac and low circulation
2017-03-08 14:29:44, 30.562, 24.687, 29.000, 27.573, 54.075, 70.000, 2, hvac and low circulation
2017-03-08 14:34:46, 30.562, 24.875, 29.000, 27.640, 55.450, 70.000, 2, hvac and low circulation
2017-03-08 14:39:50, 30.562, 25.000, 29.000, 27.677, 56.250, 70.000, 2, hvac and low circulation
2017-03-08 14:44:54, 30.562, 24.375, 29.000, 27.427, 56.400, 70.000, 2, hvac and low circulation
2017-03-08 14:49:57, 30.562, 24.062, 29.000, 27.437, 56.375, 66.000, 2, hvac and low circulation
2017-03-08 14:55:01, 30.562, 24.437, 29.000, 27.599, 55.850, 66.000, 2, hvac and low circulation
2017-03-08 15:00:04, 30.562, 24.437, 29.000, 27.625, 55.650, 66.000, 3, cycle hvacs 1
2017-03-08 15:05:08, 30.562, 24.500, 29.000, 27.620, 55.550, 70.000, 3, cycle hvacs 1
2017-03-08 15:10:11, 30.562, 24.375, 29.000, 27.614, 55.700, 66.000, 3, cycle hvacs 1
2017-03-08 15:15:14, 30.562, 24.125, 29.000, 27.562, 55.175, 70.000, 3, cycle hvacs 1
2017-03-08 15:20:17, 30.562, 24.062, 29.000, 27.520, 54.975, 70.000, 3, cycle hvacs 1
2017-03-08 15:25:21, 30.562, 24.125, 29.000, 27.562, 55.250, 70.000, 3, cycle hvacs 1
2017-03-08 15:30:24, 30.562, 24.187, 29.000, 27.588, 55.650, 70.000, 3, cycle hvacs 1
2017-03-08 15:35:27, 30.562, 24.375, 29.000, 27.656, 56.675, 66.000, 3, cycle hvacs 1
2017-03-08 15:40:30, 30.562, 24.625, 29.000, 27.682, 56.950, 70.000, 3, cycle hvacs 1
2017-03-08 15:45:33, 30.562, 24.500, 29.000, 27.682, 57.050, 70.000, 3, cycle hvacs 1
2017-03-08 15:50:37, 30.562, 24.437, 29.000, 27.682, 55.625, 66.000, 3, cycle hvacs 1
2017-03-08 15:55:41, 30.562, 24.562, 29.000, 27.687, 57.000, 70.000, 3, cycle hvacs 1
2017-03-08 16:00:45, 30.562, 24.437, 29.000, 27.677, 56.925, 66.000, 3, cycle hvacs 1
2017-03-08 16:05:49, 30.562, 24.500, 29.000, 27.677, 56.800, 70.000, 3, cycle hvacs 1
2017-03-08 16:10:53, 30.562, 24.500, 29.000, 27.698, 56.750, 66.000, 3, cycle hvacs 1
2017-03-08 16:15:58, 30.562, 24.375, 29.000, 27.698, 56.800, 66.000, 3, cycle hvacs 1
2017-03-08 16:21:02, 30.562, 23.937, 29.000, 27.672, 56.725, 70.000, 3, cycle hvacs 1
2017-03-08 16:26:06, 30.562, 24.000, 29.000, 27.692, 56.725, 66.000, 3, cycle hvacs 1
2017-03-08 16:31:09, 30.562, 24.187, 29.000, 27.703, 56.625, 70.000, 3, cycle hvacs 1
2017-03-08 16:36:12, 30.562, 23.812, 29.000, 27.656, 56.200, 62.000, 3, cycle hvacs 1
2017-03-08 16:41:15, 30.562, 24.062, 29.000, 27.682, 56.325, 66.000, 3, cycle hvacs 1
2017-03-08 16:46:18, 30.562, 24.062, 29.000, 27.713, 56.550, 62.000, 3, cycle hvacs 1
2017-03-08 16:51:21, 30.562, 23.937, 29.000, 27.698, 56.675, 62.000, 3, cycle hvacs 1
2017-03-08 16:56:24, 30.562, 24.437, 29.000, 27.750, 57.025, 62.000, 3, cycle hvacs 1
2017-03-08 17:01:28, 30.562, 25.437, 29.000, 28.099, 55.775, 62.000, 4, cycle hvacs 1
2017-03-08 17:06:31, 30.562, 25.437, 29.000, 28.161, 55.425, 62.000, 4, cycle hvacs 1
2017-03-08 17:11:34, 30.562, 25.437, 29.000, 28.198, 55.350, 62.000, 4, cycle hvacs 1
2017-03-08 17:16:38, 30.562, 25.437, 29.000, 28.234, 55.675, 62.000, 4, cycle hvacs 1
2017-03-08 17:21:42, 30.562, 25.437, 29.000, 28.265, 55.850, 55.000, 4, cycle hvacs 1
2017-03-08 17:26:45, 30.562, 25.437, 29.000, 28.281, 55.775, 62.000, 4, cycle hvacs 1
2017-03-08 17:31:48, 30.562, 25.437, 29.000, 28.312, 55.575, 58.000, 4, cycle hvacs 1
2017-03-08 17:36:51, 30.562, 25.437, 29.000, 28.317, 56.600, 62.000, 4, cycle hvacs 1
2017-03-08 17:41:54, 30.562, 25.437, 29.000, 28.317, 56.850, 55.000, 4, cycle hvacs 1
2017-03-08 17:46:57, 30.562, 25.437, 29.000, 28.317, 56.800, 52.000, 4, cycle hvacs 1
2017-03-08 17:52:00, 30.562, 25.437, 29.000, 28.328, 55.700, 58.000, 4, cycle hvacs 1
2017-03-08 17:57:04, 30.562, 25.437, 29.000, 28.333, 56.350, 58.000, 4, cycle hvacs 1
2017-03-08 18:02:08, 30.562, 25.437, 29.000, 28.338, 56.200, 52.000, 4, cycle hvacs 1
2017-03-08 18:07:10, 30.562, 25.437, 29.000, 28.343, 56.125, 55.000, 4, cycle hvacs 1
2017-03-08 18:12:14, 30.562, 25.437, 29.000, 28.359, 55.950, 55.000, 4, cycle hvacs 1
2017-03-08 18:17:19, 30.562, 25.437, 29.000, 28.370, 55.725, 52.000, 4, cycle hvacs 1
2017-03-08 18:22:21, 30.562, 25.437, 29.000, 28.145, 56.075, 40.000, 4, 
2017-03-08 18:27:25, 30.562, 25.437, 29.000, 28.099, 56.950, 52.000, 4, cycle hvacs 1
2017-03-08 18:32:29, 30.562, 25.437, 29.000, 28.031, 56.175, 40.000, 4, 
