2017-03-08 13:04:33, 30.562, 26.687, 29.000, 28.401, 56.150, 41.000, 2, circulate 0.3
2017-03-08 13:09:36, 30.562, 26.500, 29.000, 28.354, 55.700, 41.000, 2, circulate 0.3
2017-03-08 13:14:39, 30.562, 26.437, 29.000, 28.323, 55.450, 41.000, 2, circulate 0.3
2017-03-08 13:19:43, 30.562, 26.375, 29.000, 28.297, 55.675, 41.000, 2, circulate 0.3
2017-03-08 13:24:46, 30.562, 26.375, 29.000, 28.286, 54.875, 41.000, 2, circulate 0.3
2017-03-08 13:29:49, 30.562, 26.250, 29.000, 28.271, 55.050, 70.000, 2, circulate 0.1
2017-03-08 13:34:52, 30.562, 26.500, 29.000, 28.312, 55.525, 70.000, 2, circulate 0.1
2017-03-08 13:39:55, 30.562, 26.312, 29.000, 28.286, 55.675, 70.000, 2, circulate 0.1
2017-03-08 13:44:58, 30.562, 26.625, 29.000, 28.323, 55.500, 70.000, 2, circulate 0.1
2017-03-08 13:50:01, 30.562, 26.562, 29.000, 28.307, 55.050, 70.000, 2, circulate 0.1
2017-03-08 13:55:04, 30.562, 26.375, 29.000, 28.286, 54.550, 70.000, 2, circulate 0.1
2017-03-08 14:00:07, 30.562, 26.187, 29.000, 28.239, 53.750, 70.000, 2, circulate 0.1
