2017-03-11 18:29:54, 29.062, 27.562, 29.000, 28.067, 50.850, 42.000, 4, cycle hvacs 3
2017-03-11 18:35:18, 29.062, 25.375, 29.000, 27.198, 48.675, 47.000, 4, ventilate
2017-03-11 18:40:41, 29.062, 27.500, 29.000, 28.005, 48.150, 47.000, 4, circulate
2017-03-11 18:46:04, 29.062, 27.750, 29.000, 28.291, 47.725, 47.000, 4, same action
2017-03-11 18:51:04, 29.062, 27.875, 29.000, 28.390, 47.675, 47.000, 4, same action
2017-03-11 18:56:05, 29.125, 27.875, 29.000, 28.442, 47.850, 47.000, 4, same action
2017-03-11 19:01:06, 29.187, 27.937, 29.000, 28.489, 47.075, 47.000, 4, same action
2017-03-11 19:06:07, 29.187, 28.062, 29.000, 28.515, 47.075, 47.000, 4, same action
2017-03-11 19:11:07, 29.187, 28.062, 29.000, 28.546, 47.575, 47.000, 4, same action
2017-03-11 19:16:08, 29.250, 28.062, 29.000, 28.573, 47.650, 47.000, 4, same action
2017-03-11 19:21:08, 29.250, 28.062, 29.000, 28.599, 47.750, 47.000, 4, same action
2017-03-11 19:26:09, 29.312, 28.125, 29.000, 28.635, 47.800, 47.000, 4, same action
2017-03-11 19:31:10, 29.312, 28.125, 29.000, 28.656, 47.875, 47.000, 4, same action
2017-03-11 19:36:10, 29.375, 28.187, 29.000, 28.682, 47.950, 47.000, 4, same action
