2017-03-11 16:53:25, 29.687, 27.875, 29.000, 28.573, 50.525, 42.000, 3, cycle hvacs 3
2017-03-11 16:58:47, 29.375, 26.187, 29.000, 27.687, 51.400, 42.000, 3, cycle hvacs 4
2017-03-11 17:04:10, 29.062, 24.937, 29.000, 27.484, 50.825, 42.000, 4, cycle hvacs 3
2017-03-11 17:09:33, 29.062, 24.750, 29.000, 27.140, 51.500, 42.000, 4, cycle hvacs 4
2017-03-11 17:14:55, 29.062, 25.000, 29.000, 27.385, 51.400, 42.000, 4, cycle hvacs 3
2017-03-11 17:20:18, 29.062, 25.812, 29.000, 27.156, 52.250, 42.000, 4, cycle hvacs 4
2017-03-11 17:25:41, 29.062, 25.062, 29.000, 27.203, 51.500, 42.000, 4, cycle hvacs 3
2017-03-11 17:31:05, 29.062, 25.062, 29.000, 27.036, 52.250, 42.000, 4, cycle hvacs 4
2017-03-11 17:36:27, 29.062, 24.812, 29.000, 27.036, 51.500, 42.000, 4, cycle hvacs 3
2017-03-11 17:41:50, 29.062, 25.562, 29.000, 26.963, 52.250, 42.000, 4, circulate
2017-03-11 17:47:12, 29.062, 27.687, 29.000, 28.208, 51.550, 42.000, 4, cycle hvacs 4
2017-03-11 17:52:35, 29.062, 25.625, 29.000, 27.411, 51.975, 42.000, 4, cycle hvacs 3
2017-03-11 17:57:57, 29.062, 26.687, 29.000, 27.672, 52.875, 42.000, 4, cycle hvacs 4
2017-03-11 18:03:20, 29.062, 25.937, 29.000, 27.734, 53.650, 42.000, 4, cycle hvacs 3
2017-03-11 18:08:42, 29.062, 26.375, 29.000, 27.765, 53.275, 42.000, 4, cycle hvacs 4
2017-03-11 18:14:05, 29.062, 24.562, 29.000, 27.099, 53.025, 42.000, 4, cycle hvacs 3
2017-03-11 18:19:27, 29.062, 25.937, 29.000, 27.484, 52.850, 42.000, 4, cycle hvacs 4
2017-03-11 18:24:50, 29.062, 25.250, 29.000, 27.213, 53.525, 42.000, 4, cycle hvacs 3
